Compound,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Ti7Co3N10,1.8330932119838559,2.2044442502847947,2.1263789558389976,2.14543284222921,1.9378390164676371,1.9727941085462781,2.270089439912888,1.8653667290912757,2.115211147419809,2.088646034336404,2.0820767324224185,1.9384114264324142,2.1398331469528045,2.1841439242100074,1.9181008319360089,2.0471119550510695,2.077919046257566,2.0658261720959414,2.0638419544872804,1.9977206896694102,2.275989820794675,1.957210999827121,2.195406800684128,2.259253100324351,2.050058410588141,2.036621145040474,2.2033056707444274,1.9967601995991575,2.2072757581669444,2.2684448675296927,2.1476939906528094,1.8645190071680884,2.080457142812663,1.8635414775719932,2.247582569501076,2.306744468180651,2.0499985979705535,2.3052689354813864,1.9711006561240927,2.0483038780459824,2.2565926507957896,1.9603057644637456,2.1964152952720686,2.081812412615445,1.9029051291535044,1.876599598324462,2.1965005833046485,1.8692901473120476,2.0838217800216077,2.074477476977737,2.168995895730929,1.8693723628477938,2.2480625786228954,1.9240208467957498,1.9927853192944132,2.1523671419173662,2.0767768161181284,2.080313792134546,2.1154984160828825,2.1549513800159086,2.007589902471887,2.0936257051420037,2.2455141999699593,1.9924348582590863,2.18257861124029,2.1385399428582614,2.124967310881661,2.12966225670511,2.278785209631521,2.227017990788961,2.0068676862931816,2.197371090901121,2.132071181976658,2.0036432015445333,2.1561738136160695,2.1028426161763685,2.0831962873930907,1.9803638337240181,1.9680036745317155,2.12558702980111,1.9695917120236324,2.010866575959844,1.9653406017412975,2.233754143470133,2.023975113525422,2.2376732600755886,2.12325873352166,2.2099690073401828,2.1931674447796183,2.172393054681698,1.991530989737835,2.1916503418168434,2.079693622027746,2.193258593867647,2.0099047563962884,2.1435067297432804,2.031580519286071,2.2146562809540047,2.0461915441281917,1.9747218941958684
MnFe5N4,1.659158982283429,1.7990146760172396,1.8336301562697892,1.978308478884669,1.5657939088660793,1.771837555382887,1.9101284773873195,1.6990721368935857,1.9191813406839362,1.7882257755573359,1.910089967764564,1.5853539773935494,1.9595429239632318,1.7416842413088458,1.671507040603863,1.9415319670740632,1.853992188632024,1.7088422163891543,1.7960776845862731,1.6781476525206611,2.016318446104159,1.642221827074191,1.898024023936571,1.9728531006311187,1.715325691988508,1.7540761582605247,1.7273286831409478,1.8343124472520345,1.8930266592107756,1.9136679930746345,1.923931801751901,1.6602084610109897,1.859219113170598,1.6023676886240787,2.085344549062036,2.074744885803503,1.730982350266496,1.95829832581597,1.7159240998521559,1.752523867551589,2.1196979274391055,1.8257421013735704,1.9170665866521843,1.9193770781923816,1.6481846289631736,1.6157693057451659,1.9784150557295763,1.7424737097776868,1.766045747404845,1.8717411581725525,1.9188674674261907,1.5689802474400065,2.0477121153865125,1.7741290477921725,1.8070148177205496,1.9262233643250677,1.8156937862911846,1.841982229214305,1.7759707053248457,1.8080064761711898,1.7295228703242913,1.7829893949398379,1.9179162528482534,1.6338699356634654,1.8196646366942608,1.8874349188250337,1.9924406295529087,1.8961985930373717,1.8551299532473193,1.7740994889218944,1.7445345379869952,1.9767704224412916,1.9506709279465415,1.6295737638990746,1.743285696751153,1.8300174480824898,1.9061559414610885,1.7789361512274768,1.7646237047650126,1.8388177054618937,1.7488060307882025,1.7840817801986781,1.6366623521391577,1.8679932064365778,1.6310647275012427,1.9380430461736935,1.8656689889328006,1.9226338669423773,1.8298948799895762,2.0721397075134345,1.6978610039752473,1.824418000910839,1.9294678300967119,1.8668554532529644,1.8248269256737397,1.9270510915799086,1.8654442788211736,1.9428258988538019,1.6192411083837785,1.8271137037404388
Sn4TiN4,2.4689856314369645,2.697796575694451,2.6172603452354037,2.79272794131038,2.6770008085448413,2.3634439918836536,2.6335701030322562,2.343416207023313,2.897316515715076,2.5849819803771257,2.706048294604048,2.435963956645869,2.6274409677594566,2.7369707954731046,2.429611447886731,2.716738246166227,2.4650796918074493,2.6901848134496182,2.583233743567396,2.638625073226615,2.817414587683315,2.299414333711212,2.608337920316932,2.599123639296712,2.7302587716723865,2.546822498840517,2.4296379534121506,2.721646427758041,2.62512401433629,2.7270938886158826,2.7406383186895282,2.5934981433341227,2.611166000119331,2.639325698042507,2.8213684865038218,2.816652144874116,2.585826179326671,2.8960570116978346,2.812081120411151,2.4460861535439555,2.7741490099436263,2.534766662335687,2.636053417266948,2.6783222239234274,2.5839247186965375,2.8032562702577426,2.7252048870432284,2.4328230410715954,2.5024214846625488,2.6731810300954457,2.5652921187281232,2.590889382492277,2.6738703545660667,2.411854217132614,2.6260932393951424,2.7713873409279985,2.6740827867148256,2.7203927367457466,2.688134762769457,2.4473817791372836,2.5613979213501707,2.585945443031222,2.488068348614654,2.6162709327422418,2.6563118596130284,2.6804243942436257,2.7121040342499154,2.7183964246712966,2.589968260732816,2.5604532255502246,2.6650218701810298,2.7753787798944964,2.662530191822054,2.7569616864288524,2.5977687355103027,2.7608393846434245,2.615156590069545,2.880382365772276,2.6293913585529265,2.6205121420499693,2.6993754910883094,2.7009629382160036,2.6172344539899073,2.9529312120200153,2.533685548140732,2.926390636819585,2.828040828880683,2.804863040263614,2.6317541377179663,2.7699433973214003,2.476686311595575,2.440983335005661,2.4909538199855175,2.7344629388926016,2.6735585926642615,2.694288127524175,2.441543364938166,2.6087876589596837,2.9149800579005802,2.9473940821414506
Nb31Mn17N48,2.253155584833725,2.303444061574771,2.5765946947183656,2.4643690238697467,2.1346491598117296,2.423662297876919,2.3403437192249825,2.1818478395439866,2.6672150080148094,2.368878378187158,2.720072897164255,2.237967593175024,2.383972181548918,2.5016821011941293,2.3407701338413602,2.5728510372782294,2.3743986631190634,2.403879897476865,2.4113253576638622,2.287335937469885,2.4945800604731234,2.330190754746404,2.449990547608228,2.4835289343990365,2.36655805783213,2.2955542860105607,2.233314475695975,2.3495425036521915,2.4241741885312473,2.467933300729184,2.497668930124484,2.405916949440127,2.4809103824822145,2.2657667001492836,2.5808248789921246,2.428555626606361,2.532649779760394,2.738347976274379,2.2257316794798356,2.333738808561402,2.469581319217249,2.3753406173077023,2.3234987693857496,2.485485637529636,2.274842347121246,2.395382456832995,2.4855240630752764,2.430259449680268,2.2218425448927617,2.525360942383365,2.3876934972336423,2.2966699126365917,2.442763150639875,2.157530082783386,2.381554708853531,2.334050606035867,2.570278408322198,2.4489365817301194,2.4750534564768345,2.338631922821424,2.324528012509815,2.3616244055713786,2.4701977413421994,2.300779522394053,2.349601911956401,2.4466136050886735,2.348217816606002,2.343901657399442,2.401811784383878,2.4692660542069174,2.295048840104207,2.4525245885169866,2.4547413774764086,2.1874131529197838,2.438058349228246,2.373307362230858,2.4314920146505576,2.5169366217545877,2.3001769665106977,2.442097703487199,2.3309875012453696,2.315033232027343,2.3175224343372776,2.5181499631970423,2.260379244628244,2.6506096334201885,2.2499442080166236,2.4285945447048776,2.361712986489393,2.4482141390173755,2.1989966408196606,2.5361040738901885,2.3855225312809614,2.5223752183126305,2.5356425426561833,2.362564594387789,2.454219970284174,2.503331547699004,2.3110288199873725,2.35312327712616
AlCrN2,2.6230942651658435,2.8150189050158483,2.9193117729698446,2.9768300787899884,2.904227635879139,2.7186828117750386,2.8235726337657834,2.622911228141176,2.9792206398117442,2.865520012857992,2.9199815409895153,2.6930014310405768,2.974091690903024,2.9083946303770274,2.5832388057645885,2.8437954918497557,2.671465431322085,2.9909156945064854,2.8475675822542863,2.687307280098988,2.915514787442895,2.443313315884276,2.884301506670191,2.8201019559107023,2.8026963335523845,2.8389923378858923,2.6517485436439094,2.8518035896745597,2.8823157940273076,2.901938180558431,2.858824787661699,2.890003940973259,3.000328663119719,2.697467158434052,3.0027135931055895,2.93704952653997,2.749462687030861,3.1313521929054247,2.9417690775730665,2.6422816307569987,3.1633462465694766,2.7237373641849874,2.837832962010174,2.762842350669592,2.8359690574861935,3.0582695348528874,2.977353349575219,2.8118212498298485,2.6607610122377277,2.7324732310700384,2.7772715167001887,2.6879730521943155,2.988283050794932,2.778746968672867,2.744119207117258,2.94795261878571,2.8289035793953423,2.8707895607596075,2.9227776287023284,2.6442247823779654,2.6790902900615783,2.827698853367879,2.766329570233247,2.813768539733175,2.8741409619604874,2.9317791177822565,2.7956834566038684,2.9593263604629034,2.8050865451047553,2.7139522133414657,2.7881937423859573,2.876686553911395,2.8757406225395488,2.7069353819415563,2.82000155993504,2.9595311754753677,2.8281006364690837,2.839075868833396,2.812452333965954,2.7392291115265337,2.9165077981925567,2.743357877817694,2.8920062821194743,2.9548650837289707,2.828370350266028,2.9233192164275454,2.773730294699693,2.8344753429340552,2.6922266863317597,3.1291206016369246,2.6786367420893873,2.745319162078725,2.579206278306731,2.9094070243354055,3.078027865732351,2.804833910607068,2.6813316855019576,2.9155195021790914,2.80897134236663,2.9962723508651243
ZrFeN2,1.7763364097580623,1.9733292105423925,1.9911337992229452,2.108041201478218,1.927799489767172,1.8614648770328983,2.1954815108579187,1.9474023384246366,2.144222573420522,2.009677360776331,2.080782437930865,1.7702594667903497,2.0007142307958015,2.095782635466392,1.8260578747673706,2.225031313114403,2.103063319103978,2.0125463740948204,1.9180591925669557,1.9158555646068631,2.246366613796824,1.8203014448717059,1.991229878300034,2.058925213219224,1.9747304159746322,1.9959530535694854,2.1090682000494603,1.9412559562631422,2.0397009919517934,2.1737159738712446,2.129686664392201,1.9256543798891799,1.9662323487668558,1.8473072471478078,2.2173029872269145,2.236571560130097,1.8753752189699182,2.200562151531911,1.9233257003532125,1.9624004105590211,2.141224989238448,1.9454614339133318,2.1055629777188285,2.1089564759633896,1.9270677237609632,1.8036973354982675,2.189446663044425,1.8067577906056418,1.9541152093806016,2.1240253207670228,1.9483357129733005,1.7251531024662081,2.120648927731729,1.9265354017890313,1.9101602920454943,2.069008239362621,1.9562533969420635,2.0418355706414584,1.9619800267517862,2.0534828481295193,1.9092811006350927,1.9526748642757847,2.019083941962512,1.8144445008126269,2.103397758115633,2.052927343021044,2.139855757423647,2.069709056162607,2.07494045810943,2.1523486689343465,1.929290359584505,2.174691869339328,2.0382554405481565,1.914913302223992,2.1040748802390943,2.010483319300608,2.0002679280169824,2.0792507188908824,1.952895529760748,2.0674818736032585,1.8835680319949075,1.9642371812971222,1.819983142196795,2.1600085865471925,1.8437022779324646,2.1443639053557373,2.0481124686056833,2.1878193142333338,1.9327462724361981,2.221529063631282,1.8813633199300837,1.9495254664781274,1.9742327743841184,1.9932393319807866,1.9279499861566944,2.109044798029955,1.9917388077999063,2.1588230482841535,1.9667720971069707,2.0020696880895006
Mn5CoN4,1.7629343145444885,2.0515533572028724,1.9245009230990333,2.023999378959626,1.691058447558264,1.8651423148190283,2.0346481971083827,1.7030002836163387,1.9933049399350404,1.9109275599825577,1.9608554736991002,1.7808535442224505,2.0494605518426043,1.9216694027282206,1.811786006954801,1.9327548625481246,1.9106380138012864,1.823895036124008,1.9564548728284785,1.8211266677406983,2.1049043938900454,1.7876734236959242,2.064339824624978,2.1457450368058852,1.8840989453501815,1.8458264651445826,1.924650918406401,1.8631449095489185,2.0596182658075453,2.0594719550977088,2.046492234196883,1.685373995224016,1.9547260954357766,1.7103287588756833,2.135217959082843,2.1340731721150186,1.9026505950295147,2.1239692713832867,1.8338750028412227,1.9127487312436582,2.1721076272327693,1.8974452378261606,2.0447907330991595,1.998821478595271,1.721852899668589,1.7079405961675285,2.0751096269234877,1.8122278050757497,1.9317430943296285,1.9821802277033367,2.097963428928648,1.6847334920153836,2.184926446545471,1.8041907187177815,1.919968569167253,2.0179296169129968,1.935917192256987,1.9336746463908074,1.9673457229483466,1.9535890646163225,1.8471802395599797,1.9276471891435374,2.125866976681084,1.8441306814508942,1.9556129445784758,1.993369297986002,2.049694201129097,2.012376410699571,2.066428251550723,1.9305604383209423,1.8231866747747276,2.053430787181392,2.0497538498884644,1.8312091799726127,1.9083692999153954,1.9390147123315333,2.0376150145040746,1.8182768372022495,1.801873629817957,1.9306723251652198,1.8676848822993017,1.8474444524557834,1.739779751721168,2.022614444320269,1.7979410277651973,2.0627664865583597,1.9694965371456106,2.0106453113003324,2.037599445260157,1.997725168018897,1.8426346741001711,2.021552938811528,2.016525665986566,2.07257672374626,1.9353494269715625,2.0785160388481234,1.9185239183157186,2.0634858419438586,1.796149621517589,1.8552465779015277
Mn2InN2,1.794169166849742,2.2323002004236034,2.2491978145047504,2.137461518386582,1.952804146525841,2.0550770792030577,2.1925303698564913,1.9483748000901706,2.2062707542549123,2.1610857607234215,1.943926071569001,2.1250597163234977,2.2837956768521206,1.8607619775151372,2.1010526881873117,2.018638028155099,2.129930377375715,1.8782160949437865,2.4743242002318486,2.1699136181480996,2.326127422012058,1.8863061842313065,2.5413148241090413,2.021512871088578,2.319097545886892,1.8266423133481113,1.9786849204925647,2.2502659843849595,2.3764016479608916,1.9496929110605978,2.1536922944381383,1.8588687254790508,2.194814656520509,1.7969589490557496,2.1368786674198788,2.2989493068723696,2.1165804248279207,2.24006276127691,2.0102529217543204,2.29127237829291,2.1967604404664707,2.2673906752399806,2.225400197052533,2.050015619479708,1.7297692300552843,1.963837118555427,2.187653917945937,1.9710051029001843,1.8708262756728065,2.410655600792321,2.5472517232827894,2.0102892754404844,2.2931261246111174,1.9296180700498176,2.2378258412772736,2.2176415184025666,2.294697882773156,2.0235700366600438,1.9967029859252228,2.1364958834024645,1.8511065868569851,2.3810686582575338,2.336527475117081,2.0341246366459727,2.016930899602105,2.0840655650983644,2.0809617533683844,2.1563685763851588,2.3599852420945338,1.9205429446373399,1.9940135701302573,2.099883721714587,2.105166350041853,2.0643696046462985,2.0010178142565636,2.5195235289719062,2.3253036472442643,2.091453358170726,1.9616775500140746,2.1123528005832233,2.5386583214757454,2.000344687220436,1.8789230114944193,2.257469156637103,2.1213030959199752,2.263360042280291,2.000321112515116,2.2764166353460533,2.1574989598680303,2.3477459922708146,1.9948188393121202,2.2637350926418565,2.1394887323260754,2.2691089099373167,2.1873971647724866,2.263708930860404,1.9191505546633782,2.2120434487250815,2.027106857202286,2.111355765674699
CrSc2N3,1.9877523628014961,2.454503952884235,2.422492959154462,2.428766834662231,2.1516176080839733,2.2671155470914703,2.320997292283071,2.023609188437282,2.4397001576179544,2.6423818594740416,2.264747647816574,2.187966451006179,2.4486550311567825,2.3847585729172693,2.342782360235409,2.331973841470071,2.1890826320938395,2.231820424422654,2.409838372750344,2.359715447361785,2.4778190320036932,2.077118485023219,2.4270001562098447,2.652553337857585,2.289286213810684,2.1737284348692505,2.3046514448212636,2.356639429641076,2.508393935165198,2.3120525888129677,2.516329763652693,2.2053032654588764,2.4713987285048904,2.16818352126644,2.547614524034326,2.4338089790177024,2.2884547596378124,2.6647876095414365,2.4616149234901976,2.3864121357007737,2.519493383407657,2.3316392562418136,2.393040685635439,2.494043383500718,2.2428209235718635,2.2426090628837465,2.488847658478945,2.2544511103644944,2.3864684451329117,2.45906001000657,2.5956791849197063,2.239138877635493,2.733990976052679,2.1713309783190544,2.325439772848502,2.2890702136824057,2.51810605831428,2.4609877002086815,2.386989510897247,2.323767892034269,2.2815421938180975,2.4271772620423664,2.462535732760384,2.2176662302614414,2.230290423258224,2.424832816716031,2.302489744744386,2.474502763840448,2.329600248781523,2.323054428559475,2.1854370148389277,2.3129165858702088,2.3328252635833078,2.2533685952210956,2.263831550223137,2.4796222529220224,2.434148633347309,2.3401872048596655,2.2647250903460785,2.4532524007982883,2.5599627317738514,2.151192412939423,2.1470439992811743,2.3853339692861253,2.2096308390751465,2.516418265690121,2.3671095361709464,2.5167968341525024,2.3495804919319445,2.367743681473316,2.162008493129283,2.3416941798513093,2.27781725542813,2.501413795141019,2.3690434485096956,2.5624759807364974,2.3148468940444396,2.5432008983201335,2.428129280878733,2.463290461390483
CoGe7N10,2.7546009510182454,2.847860451321042,2.9803442729188703,2.9404728647559173,2.6206012367361295,2.659243459168051,3.0500586415316313,2.6954906750209835,3.0167327279042775,2.908457381151539,2.7989145521910523,2.6757431333382655,2.9559921542845884,2.7042270484301767,2.6849632496303966,2.729332404610718,2.6839855751512043,2.6701141789501097,3.1360659804554802,2.825225377220139,2.9585888607333546,2.7137457357493613,3.054215685560155,2.7315458230062384,2.9342800637092425,2.5054765592580615,2.5436216968416225,3.020826853282435,2.9748025676755288,2.811100197872878,2.81720572781035,2.583674387286189,2.899968277198369,2.542258136865744,2.8621957415069463,3.0917260150076014,2.904409270868451,3.069959268559885,2.657076438813975,2.9316412564631253,3.1290077950001605,3.0258363624951445,3.060965307789094,2.6494643728115808,2.6213138077962084,2.6792433875341906,2.694565217998757,2.559777308571507,2.732854824213498,2.8872525608587067,3.1499790738081335,2.572535997957466,3.0722014063684284,2.522850947954794,2.9736249358885787,2.844582345101517,3.04579918577706,2.6769286000778325,2.6518533971379323,2.7014882742702557,2.6336179631473966,2.9955058862782162,2.957293142101372,2.791600709162978,2.679843863218627,2.7688479888704225,2.8198006328269583,2.883240032146074,3.1838582480510267,2.5179269110728386,2.7916591742607766,2.9720454148006348,2.871984647095032,2.859999821689092,2.653799582408712,3.2551861400120545,2.9956766669435217,2.652659418876226,2.6635612758580156,2.8546484015428333,3.2027732502153667,2.777948282170539,2.775530054471954,3.179588546069784,3.020788259691104,3.101871156836275,2.8282054860638435,3.085195641549988,2.77757479477232,3.073283382966383,2.7899570884737557,2.9575047472973335,2.6553298562974725,2.7678407968756638,2.890887300280326,2.873673459248676,2.522067965730648,2.8281076142397534,2.908357626513104,2.7991357239021237
AlFeN2,2.3413625960415656,2.5474006550310144,2.6184251303665573,2.648460824059362,2.6953584637563073,2.4678547544434473,2.5754093103657394,2.4266342277192927,2.7043118018626053,2.608613389093322,2.6008218845692213,2.4219910569710548,2.7323670706563945,2.709812711628395,2.298520593217363,2.5491963850559585,2.3654782939624717,2.6827547538503578,2.553732087373525,2.3871465278206823,2.6369360627448115,2.188937429964261,2.666121907764488,2.516726639251056,2.5221789057176727,2.6256969180508056,2.3980051226282333,2.6062162121466885,2.6105077510006005,2.643460170822073,2.5716514727071127,2.608085869879469,2.7711663079486146,2.384538857706445,2.782336399213979,2.6860116096662603,2.51536343717648,2.91603607727345,2.672749072563006,2.353524604733314,2.917245486994706,2.437968049630655,2.567486303339104,2.4378226203091975,2.633661879850255,2.759633588110378,2.6832834038732027,2.6286576436342504,2.3841386979810677,2.4921050456223783,2.487089100864836,2.3597220406466644,2.7457144149792834,2.6149085356573014,2.4654934953613417,2.639744503685795,2.542313421239682,2.604647964978311,2.5757023392289016,2.3555164829117174,2.372614753403946,2.5135286813341313,2.4213880454238135,2.518164200372338,2.54765581496302,2.694208051983266,2.4611020617266037,2.7405668235210845,2.567088388922393,2.521865669352108,2.5096141997922268,2.6622515593115486,2.5179379020733395,2.3643946732303442,2.588227312122533,2.6657998599737645,2.5734291925984336,2.552446938203304,2.5361198117327355,2.511419499366941,2.654484594225335,2.5130538883113682,2.6708152294262675,2.7527535464430684,2.561301393674314,2.6807247376829086,2.4582685629559298,2.5193614975498972,2.44951125800534,2.8624784941892045,2.4624606725782434,2.503469186378709,2.292783466316141,2.6755124822260896,2.8119273835080283,2.5363243221486163,2.40705065637606,2.628731275100379,2.5226196159536394,2.7095728038118576
ZrCo2N2,1.902718649608711,2.234791071518131,2.060148866186302,2.1487905438865056,2.0549821323397897,1.970951218067695,2.2894966241750527,1.9459052172382916,2.188064083968272,2.1239324597968814,2.0859179407877853,1.9587675110694596,2.0844003356125906,2.274662024173117,1.9430816190741873,2.217373446837424,2.1421362825937384,2.137428404510502,2.0755322941665755,2.076322182264138,2.3195195915600633,1.9458184364979279,2.15945322440533,2.2476298702046478,2.1592574060727245,2.0869393515115586,2.3385326556387973,1.9470000839825181,2.2281785718405884,2.3500485544468805,2.2246093608943136,1.9443185935721032,2.0272588994503704,1.9358986958688753,2.2534882717956255,2.302161211540507,2.025366826846241,2.348381725700244,2.049455887872248,2.116514518242011,2.1757737370276304,2.0283924152169064,2.242742291757187,2.1684598649624895,1.9778797146884357,1.8763110530618121,2.261908606893372,1.830460104876562,2.1324313105859947,2.2334718318964155,2.10554085363718,1.8472409491921309,2.2535267359942073,1.9487904917429901,2.0198349077632716,2.144689236357086,2.095289195106399,2.0867093089724458,2.151684457903946,2.2262266644344244,2.0384675747796015,2.091038744293374,2.226687654398026,2.0288290670963356,2.2726135341045137,2.144795689597485,2.21149672691677,2.2263707793496508,2.3073027618102127,2.3087597093575396,2.007939544941954,2.274128787335785,2.1327888031039706,2.1401685897837095,2.2639586848428586,2.14353911769955,2.1252988692368757,2.123987057881822,1.975198552785077,2.1419882738214273,2.0143199355561787,2.063087653304002,1.9327340248919294,2.314038912371057,2.0080027857869673,2.2428380218401274,2.1505679665428956,2.2643723116011083,2.1656416045990303,2.1343600097965583,2.0237128881271325,2.1042117138593857,2.0609065620193077,2.2424867156435613,2.0212066133913695,2.2517648630296105,2.0508659636151654,2.2537668350081597,2.1264699341410527,2.0338479753219447
In3Si6N11,4.250794516878382,4.184106552887874,3.9043305619628583,4.379852122238626,4.4016364844381775,4.216887629214467,4.361807182917542,4.048674724374751,4.602957973699366,4.136730193913763,4.515642777335703,4.410019953794644,4.542598591443258,3.9279125314710366,4.074663889380551,4.415866259837344,3.9567909182525005,4.4760404252164285,4.103484648534213,4.22316149230182,4.581076359082553,4.052994142234642,4.3581668520369465,4.314992321608546,4.30959594136044,3.9970817092616366,3.9398405907548417,4.455744876555295,4.563340584891178,4.369867981661562,4.435305284827568,4.590381274109629,4.350468039643458,4.51339652026537,4.467204341506418,4.432741198231507,4.292445515029288,4.654246947972829,4.321084480737586,3.7083276549145197,4.496275805635912,4.439277532086576,3.7592166647784557,4.380111775172986,4.258733101899981,4.4279369821832395,4.416973266415392,4.018813201644674,3.9180854392021827,4.324189518941042,4.114386711677443,4.518424736024356,4.33618945908093,3.914808274937669,4.459753030438752,4.508826789205497,4.310347786436805,4.136976201478274,4.498283067006026,4.163959963187325,4.367044402736179,4.356756333180936,4.178790419001649,4.43661845129251,4.2961549281473825,4.303855429438386,4.521307286867844,4.558389099840735,4.278917610610899,4.084383974519322,4.406630856340924,4.445001305301429,4.430452649320507,4.520048894842663,4.219838152382017,4.395314675551529,4.630910281554513,4.537682471375051,4.360634665619594,4.364673889542712,4.307413299591413,4.309741726637196,4.40014629183886,4.47305932568161,4.586915756201165,4.529815047775836,4.514465860425897,4.231522595777742,4.187085905963616,4.523432766464567,3.9282937364829795,4.393558620576552,4.233564733243579,4.512053097694761,4.344397050271707,4.176350725696157,3.9847702438271604,3.9872076042176454,4.471743878065432,4.490518612514945
NbMn2N3,1.7262994022652358,1.8470724668512202,1.936225158316049,2.030665389581791,1.766794644677926,1.7911298527669555,1.9869655270443602,1.8192741488363038,2.1119191556508627,2.0062752901157395,2.0178143918722684,1.764427599550505,1.9710835065163266,2.0159331666530615,1.8164831452544254,2.097018896073399,1.9131428174710263,1.9625404664168298,1.9077416879399964,1.9045907406194256,2.0383831466346276,1.7141512402930406,1.972047518393468,2.0697056248549996,1.8650443112591235,1.942618275916525,1.8540387780613232,1.9292871445600221,1.9503294942509364,2.001369324125008,2.096790622543546,1.9995984972044492,2.026070104789169,1.8269286375419842,2.2712432653965,2.0884759783835207,1.8650330057603761,2.1555290308236774,1.9297715193917795,1.9006454707403606,2.131853394204716,1.9352009756938657,2.0264366939263962,2.0951818516791634,1.9003980977327717,1.8176845022837822,2.102138202166964,1.8825560676034416,1.8376689018645176,2.0949697400146787,1.9589086576302088,1.690918718757568,2.11795281655276,1.8666573909270638,1.8584576850992378,1.907884452315162,2.045199293614057,2.0796437793705382,1.8860383667709517,1.8584643604517517,1.844621444242083,1.899660592695401,1.8974719212896587,1.697370791226131,1.9017273878608396,2.0250043741443275,1.92904644098836,2.04642590525838,1.9232091602352845,1.9752524101627542,1.8370564497913269,2.0644275559884355,1.9528909238914591,1.7827456567404556,1.9329585603370631,1.9360483978651064,1.990221348115589,2.039027809106249,1.934392077755179,2.005161512254439,1.9814788695869363,1.8098514373551036,1.8299531578491604,1.9839768037156027,1.7075265457889242,2.076811176263792,1.8754692229134327,2.061306683114978,1.8155679875942186,2.1810488979194216,1.7370796661121335,1.8741037625043562,1.8947335242368313,1.9919779371235657,1.914936954862493,2.0858732892997374,1.9485702596459493,2.1166423478326934,1.8628988507746016,2.0084070874111863
V2Co3N4,1.7475855865196666,2.0676869974420096,1.9225842188352056,2.0254564576458973,1.7662366533238407,1.8107178873576881,2.10870613244588,1.7100422072269135,1.9904516130077505,1.9424521171096973,1.9314870578216379,1.7965742630988513,2.0001384918079204,2.002381042088482,1.753592264617359,1.888166753262572,1.8762622596431577,1.9229311932711504,1.9670486355225012,1.8634710336546791,2.0716394882716247,1.7472034479549268,2.036818024267785,2.111940564494547,1.9337045981816714,1.9166971084939255,1.98834758188875,1.844915318188054,2.0210292111431816,2.0897255156650925,2.018240330764045,1.749233022545247,1.943810941855108,1.6976112300355797,2.142950063855718,2.1487766699179236,1.9349934663541182,2.168440020191154,1.8725793297543674,1.9141931318817722,2.1376296421115257,1.8449651687733901,2.057665226711557,1.9264251923529883,1.7508042951382359,1.754131796194874,2.073641695686315,1.710162035525767,1.9369803743055969,1.93060448041838,2.04372957365067,1.6621911392157622,2.168454612560103,1.7912340306881867,1.8446528027305962,1.968362099503575,1.9634120739797303,1.9470033335969588,1.9159812980203546,1.978341037381277,1.8662471301544166,1.9337405047532905,2.06621294056857,1.8747423744195302,2.0129750200418757,1.9769394924860249,1.9429171129721081,2.018195478521295,2.101006699029107,2.01233356560254,1.8306279364055216,2.0897929687125396,1.9716598010792363,1.8580279607080963,1.9812646244794534,1.9665219207622666,1.9800059043169465,1.821779156542909,1.8127518859494463,1.9668383504748679,1.8734837420684127,1.8473772653596139,1.8323573118539054,2.0835667642114863,1.8436830319141984,2.058111566848055,1.9522269646695103,2.046118641315776,2.0139825107834657,2.0174212695298728,1.8183814239724145,1.9637271808179553,1.9224694642726718,2.036402753640796,1.8813825765039636,2.070905159834145,1.8659129894384547,2.0699248012498153,1.8675046805140942,1.8459915561605498
